ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN
2021,      083800402,838,4,2, ,2,2, , , , , , , , ,2,2, ,2
2021,      083800403,838,4,3,2,2,2, , , , , , , , ,2,2, ,3
2021,      083800501,838,5,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      083801701,838,17,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      083806301,838,63,1, ,2,2, , , , , , , ,2,2,2,2,2
2021,      083806801,838,68,1, ,2,2, , , , , , , ,2,2,2,2,2
2021,      083808701,838,87,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      083808801,838,88,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      083809301,838,93,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      083809401,838,94,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      083900101,839,1,1,2,2,2, , , , , , , ,2,2,2, ,2
2021,      083905901,839,59,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      083907001,839,70,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      083908801,839,88,1, ,2,2, , , , , , , ,2,2,2,2,3
2021,      083909301,839,93,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      083909302,839,93,2, ,2,2, , , , , , , , ,2,2, ,2
2021,      083909303,839,93,3,2,2,2, , , , , , , , ,2,2,2,2
2021,      083909501,839,95,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      083910701,839,107,1,2,2,2, , , , , , , , ,2,2, ,0
2021,      083911601,839,116,1,2,2,2, , , , , , , , ,2,2,2,5
2021,      083911701,839,117,1, ,2,2, , , , , , , , ,2,2,2,4
2021,      083912101,839,121,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      084003201,840,32,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084004501,840,45,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      084006101,840,61,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      084007301,840,73,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      084008101,840,81,1, ,2,2, , , , , , , , ,1,2,2,2
2021,      084012301,840,123,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      084012302,840,123,2,2,2,2, , , , , , , , ,2,2, ,1
2021,      084012501,840,125,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      084013001,840,130,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084101001,841,10,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084101601,841,16,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084103901,841,39,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      084104701,841,47,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      084108301,841,83,1,2,2,2, , , , , , , , ,1,2,2,2
2021,      084113101,841,131,1,2,2,2, , , , , , , , ,1,2,2,2
2021,      084114601,841,146,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084116601,841,166,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      084118601,841,186,1,2,2,2, , , , , , , , ,1,2,2,3
2021,      084201101,842,11,1, , , , , , , , , , , , , , ,2
2021,      084201201,842,12,1, , , , , , , , , , , , , , ,2
2021,      084206001,842,60,1, , , , , , , , , , , , , , ,2
2021,      084206701,842,67,1, , , , , , , , , , , , , ,2,2
2021,      084209401,842,94,1, , , , , , , , , , , , , , ,0
2021,      084210401,842,104,1, , , , , , , , , , , , , ,2,6
2021,      084211201,842,112,1, , , , , , , , , , , , , ,2,3
2021,      084212601,842,126,1, , , , , , , , , , , , , ,2,3
2021,      084215201,842,152,1, , , , , , , , , , , , , , ,3
2021,      084301601,843,16,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084302101,843,21,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084304201,843,42,1,2,2,2, , , , , , , , ,2,2,8,2
2021,      084304701,843,47,1,2,2,2, , , , , , , , ,2,2,2,1
2021,      084305101,843,51,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084305601,843,56,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      084312401,843,124,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      084312402,843,124,2, ,2,2, , , , , , , , ,1,2,2,2
2021,      084313701,843,137,1,2,2,2, , , , , , , , ,2,2, ,0
2021,      084400101,844,1,1, , , , , , , , , , , , , , ,4
2021,      084400102,844,1,2, , , , , , , , , , , , , , ,1
2021,      084401901,844,19,1, , , , , , , , , , , , , ,2,2
2021,      084402601,844,26,1, , , , , , , , , , , , , ,2,2
2021,      084404201,844,42,1, , , , , , , , , , , , , ,2,2
2021,      084407501,844,75,1, , , , , , , , , , , , , , ,1
2021,      084409401,844,94,1, , , , , , , , , , , , , , ,2
2021,      084412501,844,125,1, , , , , , , , , , , , , , ,4
2021,      084507101,845,71,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      084507201,845,72,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084512201,845,122,1, ,2,2, , , , , , , , ,2,2,2,3
2021,      084514001,845,140,1,2,2,2, , , , , , , ,2,2,2, ,0
2021,      084514901,845,149,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      084523501,845,235,1, ,2,2, , , , , , , ,2,2,2, ,2
2021,      084600201,846,2,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084602401,846,24,1,2,2,2, , , , , , , ,2,2,2, ,5
2021,      084603201,846,32,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      084603701,846,37,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084604901,846,49,1, ,2,2, , , , , , , ,2,2,2, ,2
2021,      084606301,846,63,1,2,2,2, , , , , , , , ,2,2,2,3
2021,      084607801,846,78,1, ,2,2, , , , , , , , ,2,2,2,5
2021,      084615101,846,151,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084615301,846,153,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      084700201,847,2,1, , , , , , , , , , , , , ,2,3
2021,      084701301,847,13,1, , , , , , , , , , , , , ,2,2
2021,      084701601,847,16,1, , , , , , , , , , , , , ,2,2
2021,      084701602,847,16,2, , , , , , , , , , , , , , ,2
2021,      084702501,847,25,1, , , , , , , , , , , , , , ,2
2021,      084704301,847,43,1, , , , , , , , , , , , , ,2,1
2021,      084707901,847,79,1, , , , , , , , , , , , , , ,3
2021,      084711601,847,116,1, , , , , , , , , , , , , , ,5
2021,      084714601,847,146,1, , , , , , , , , , , , , , ,0
2021,      084802601,848,26,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      084802602,848,26,2,2,2,2, , , , , , , , ,2,2, ,4
2021,      084809701,848,97,1,2,2,2, , , , , , , ,2,2,2, ,3
2021,      084809702,848,97,2, ,2,1,2,1,1,2, , , , ,2,2,2,2
2021,      084810801,848,108,1, ,2,2, , , , , , , , ,1,2, ,0
2021,      084811001,848,110,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      084811901,848,119,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      084813301,848,133,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      084814501,848,145,1, ,2,2, , , , , , , ,2,2,2, ,5
2021,      084814502,848,145,2, ,2,2, , , , , , , ,2,2,2, ,2
2021,      084814503,848,145,3,2,2,2, , , , , , , , ,2,2, ,2
2021,      084814801,848,148,1,2,2,1,1,0,2,2, , , , ,2,2,2,1
2021,      084814802,848,148,2, ,2,2, , , , , , , , ,2,2, ,0
2021,      084815501,848,155,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      084816501,848,165,1, ,2,2, , , , , , , , ,1,2, ,2
2021,      084901201,849,12,1, , , , , , , , , , , , , ,2,2
2021,      084901401,849,14,1, , , , , , , , , , , , , ,2,2
2021,      084901701,849,17,1, , , , , , , , , , , , , ,2,2
2021,      084901901,849,19,1, , , , , , , , , , , , , ,2,2
2021,      084904101,849,41,1, , , , , , , , , , , , , , ,3
2021,      084908201,849,82,1, , , , , , , , , , , , , , ,3
2021,      084908901,849,89,1, , , , , , , , , , , , , , ,1
2021,      084909101,849,91,1, , , , , , , , , , , , , , ,2
2021,      084910701,849,107,1, , , , , , , , , , , , , ,2,5
2021,      084911001,849,110,1, , , , , , , , , , , , , , ,0
2021,      085001001,850,10,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085002101,850,21,1, ,2,2, , , , , , , , ,2,1,2,1
2021,      085003701,850,37,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085004501,850,45,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      085006001,850,60,1, ,2,1,3,0,5,2, , , , ,1,1,2,3
2021,      085006701,850,67,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      085007901,850,79,1,2,2,2, , , , , , , , ,2,2,2,1
2021,      085008901,850,89,1,2,2,1,6,0,6,2, , , ,2,2,2,2,2
2021,      085013401,850,134,1,2,2,2, , , , , , , , ,1,2,2,5
2021,      085100201,851,2,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085103201,851,32,1, ,2,2, , , , , , , , ,1,2,2,2
2021,      085103701,851,37,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      085104601,851,46,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      085105501,851,55,1,2,2,2, , , , , , , ,2,2,2,2,2
2021,      085106301,851,63,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      085107401,851,74,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      085111801,851,118,1,2,2,2, , , , , , , ,2,8,2,2,7
2021,      085112301,851,123,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      085201601,852,16,1, , , , , , , , , , , , , ,2,3
2021,      085201801,852,18,1, , , , , , , , , , , , , , ,1
2021,      085202601,852,26,1, , , , , , , , , , , , , , ,3
2021,      085202901,852,29,1, , , , , , , , , , , , , ,2,2
2021,      085203701,852,37,1, , , , , , , , , , , , , , ,2
2021,      085204501,852,45,1, , , , , , , , , , , , , , ,2
2021,      085206101,852,61,1, , , , , , , , , , , , , ,2,2
2021,      085208101,852,81,1, , , , , , , , , , , , , ,2,2
2021,      085210101,852,101,1, , , , , , , , , , , , , , ,2
2021,      085301201,853,12,1, , , , , , , , , , , , , ,2,5
2021,      085301202,853,12,2, , , , , , , , , , , , , , ,2
2021,      085303501,853,35,1, , , , , , , , , , , , , ,2,2
2021,      085310401,853,104,1, , , , , , , , , , , , , , ,0
2021,      085310901,853,109,1, , , , , , , , , , , , , , ,1
2021,      085313001,853,130,1, , , , , , , , , , , , , ,2,2
2021,      085313301,853,133,1, , , , , , , , , , , , , , ,0
2021,      085313401,853,134,1, , , , , , , , , , , , , ,2,2
2021,      085313701,853,137,1, , , , , , , , , , , , , ,2,2
2021,      085314601,853,146,1, , , , , , , , , , , , , , ,3
2021,      085400701,854,7,1,2,2,2, , , , , , , , ,2,2,2,4
2021,      085401301,854,13,1,2,2,2, , , , , , , , ,1,2, ,1
2021,      085403501,854,35,1, ,2,2, , , , , , , ,2,2,1, ,3
2021,      085407501,854,75,1, ,2,2, , , , , , , , ,2,2, ,3
2021,      085410201,854,102,1, ,2,2, , , , , , , ,2,2,2,2,5
2021,      085411601,854,116,1,2,2,2, , , , , , , , ,2,2, ,0
2021,      085413601,854,136,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085414001,854,140,1, ,2,2, , , , , , , , ,1,2,2,7
2021,      085416201,854,162,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      085501301,855,13,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085501901,855,19,1, ,2,1,2,0,5,2, , , , ,1,1,2,2
2021,      085505201,855,52,1, ,2,1,1,0,5,2, , , ,2,2,2,2,1
2021,      085505701,855,57,1, ,2,2, , , , , , , , ,2,2,2,3
2021,      085505801,855,58,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      085506201,855,62,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      085508201,855,82,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085509301,855,93,1,2,2,2, , , , , , , ,2,2,2, ,0
2021,      085513701,855,137,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      085516101,855,161,1, ,2,2, , , , , , , ,2,2,2, ,3
2021,      085601901,856,19,1, , , , , , , , , , , , , ,2,2
2021,      085602601,856,26,1, , , , , , , , , , , , , , ,0
2021,      085603501,856,35,1, , , , , , , , , , , , , , ,0
2021,      085607501,856,75,1, , , , , , , , , , , , , , ,1
2021,      085608001,856,80,1, , , , , , , , , , , , , , ,0
2021,      085610501,856,105,1, , , , , , , , , , , , , , ,1
2021,      085613401,856,134,1, , , , , , , , , , , , , , ,2
2021,      085614301,856,143,1, , , , , , , , , , , , , , ,2
2021,      085614302,856,143,2, , , , , , , , , , , , , , ,0
2021,      085614303,856,143,3, , , , , , , , , , , , , , ,0
2021,      085614701,856,147,1, , , , , , , , , , , , , , ,0
2021,      085616901,856,169,1, , , , , , , , , , , , , ,2,1
2021,      085707301,857,73,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085709401,857,94,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      085709701,857,97,1,2,2,2, , , , , , , ,2,2,2, ,2
2021,      085709702,857,97,2,2,2,2, , , , , , , , ,2,2,2,2
2021,      085712401,857,124,1, ,2,2, , , , , , , , ,2,2, ,3
2021,      085713901,857,139,1, ,2,2, , , , , , , ,2,2,2,2,3
2021,      085714401,857,144,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085715401,857,154,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      085716001,857,160,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085800801,858,8,1, , , , , , , , , , , , , , ,2
2021,      085801001,858,10,1, , , , , , , , , , , , , ,2,2
2021,      085801801,858,18,1, , , , , , , , , , , , , , ,2
2021,      085802001,858,20,1, , , , , , , , , , , , , , ,0
2021,      085803302,858,33,2, , , , , , , , , , , , , , ,1
2021,      085804001,858,40,1, , , , , , , , , , , , , , ,3
2021,      085807301,858,73,1, , , , , , , , , , , , , ,2,2
2021,      085807701,858,77,1, , , , , , , , , , , , , ,2,1
2021,      085808701,858,87,1, , , , , , , , , , , , , , ,1
2021,      085808702,858,87,2, , , , , , , , , , , , , ,2,1
2021,      085809701,858,97,1, , , , , , , , , , , , , ,2,3
2021,      085902901,859,29,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      085903901,859,39,1,2,2,2, , , , , , , ,2,2,2, ,0
2021,      085905001,859,50,1,2,2,2, , , , , , , , ,2,2,2,5
2021,      085905801,859,58,1, ,2,2, , , , , , , ,2,2,2, ,2
2021,      085910901,859,109,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      085912901,859,129,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      085913001,859,130,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      085914101,859,141,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      086001101,860,11,1, , , , , , , , , , , , , ,2,1
2021,      086002901,860,29,1, , , , , , , , , , , , , ,2,2
2021,      086004201,860,42,1, , , , , , , , , , , , , , ,4
2021,      086004301,860,43,1, , , , , , , , , , , , , , ,0
2021,      086004901,860,49,1, , , , , , , , , , , , , , ,4
2021,      086007401,860,74,1, , , , , , , , , , , , , , ,3
2021,      086008701,860,87,1, , , , , , , , , , , , , ,2,2
2021,      086012401,860,124,1, , , , , , , , , , , , , , ,3
2021,      086014501,860,145,1, , , , , , , , , , , , , ,2,2
2021,      086018301,860,183,1, , , , , , , , , , , , , ,2,2
2021,      086100301,861,3,1, , , , , , , , , , , , , ,2,2
2021,      086103401,861,34,1, , , , , , , , , , , , , , ,0
2021,      086103701,861,37,1, , , , , , , , , , , , , , ,3
2021,      086103702,861,37,2, , , , , , , , , , , , , ,2,2
2021,      086106701,861,67,1, , , , , , , , , , , , , ,2,2
2021,      086108101,861,81,1, , , , , , , , , , , , , ,2,5
2021,      086109801,861,98,1, , , , , , , , , , , , , , ,3
2021,      086110101,861,101,1, , , , , , , , , , , , , ,2,4
2021,      086111001,861,110,1, , , , , , , , , , , , , ,2,3
2021,      086112301,861,123,1, , , , , , , , , , , , , ,2,2
2021,      086114601,861,146,1, , , , , , , , , , , , , , ,5
2021,      086201201,862,12,1,2,2,2, , , , , , , , ,1,2,2,3
2021,      086202501,862,25,1, ,2,2, , , , , , , ,2,2,2, ,3
2021,      086203401,862,34,1,2,2,2, , , , , , , ,2,2,2, ,3
2021,      086205001,862,50,1, ,2,8, , , , , , , , ,1,2,2,2
2021,      086205501,862,55,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      086208102,862,81,2, ,2,2, , , , , , , , ,1,2, ,2
2021,      086208901,862,89,1, ,2,2, , , , , , , , ,1,2,2,3
2021,      086210901,862,109,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      086212701,862,127,1, ,2,2, , , , , , , , ,1,2,2,1
2021,      086214801,862,148,1, ,2,1,2,1,3,2, , , ,2,1,2,2,5
2021,      086301101,863,11,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      086301701,863,17,1, ,2,2, , , , , , , , ,2,2,2,3
2021,      086302001,863,20,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      086302401,863,24,1, ,2,2, , , , , , , ,2,2,2, ,3
2021,      086303701,863,37,1, ,2,2, , , , , , , ,2,1,2,2,2
2021,      086305501,863,55,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      086307101,863,71,1, ,2,2, , , , , , , , ,1,2,2,1
2021,      086307701,863,77,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      086401301,864,13,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      086403201,864,32,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      086404101,864,41,1,2,2,2, , , , , , , , ,2,2,2,3
2021,      086405601,864,56,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      086406901,864,69,1, ,2,2, , , , , , , ,2,2,2, ,2
2021,      086411301,864,113,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      086411901,864,119,1,2,2,2, , , , , , , , ,1,2, ,1
2021,      086413601,864,136,1, ,2,2, , , , , , , ,2,2,2, ,1
2021,      086500801,865,8,1, ,2,2, , , , , , , ,2,2,2, ,1
2021,      086500901,865,9,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      086501201,865,12,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      086502201,865,22,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      086506401,865,64,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      086508801,865,88,1, ,2,2, , , , , , , ,2,2,2,2,2
2021,      086509501,865,95,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      086510101,865,101,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      086602001,866,20,1,2,2,2, , , , , , , , ,1,2, ,7
2021,      086602002,866,20,2, ,2,2, , , , , , , , ,1,2,2,2
2021,      086603401,866,34,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      086603701,866,37,1,2,2,1,2,0,2,2, , , ,2,1,2,2,2
2021,      086604101,866,41,1,2,2,2, , , , , , , , ,1,2, ,4
2021,      086606401,866,64,1,2,2,2, , , , , , , , ,1,2,2,2
2021,      086611501,866,115,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      086613001,866,130,1,2,2,2, , , , , , , ,2,2,2, ,4
2021,      086614801,866,148,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      086616201,866,162,1,2,2,2, , , , , , , , ,1,2, ,5
2021,      086701701,867,17,1,2,2,2, , , , , , , ,2,2,2,2,4
2021,      086703701,867,37,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      086703901,867,39,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      086706801,867,68,1, ,2,2, , , , , , , , ,2,2,2,5
2021,      086707001,867,70,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      086708201,867,82,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      086709601,867,96,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      086709801,867,98,1,2,2,2, , , , , , , , ,1,2,2,1
2021,      086710301,867,103,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      086712101,867,121,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      086803101,868,31,1, ,2,2, , , , , , , , ,1,2, ,2
2021,      086806601,868,66,1,2,2,1,2,0,4,2, , , , ,2,2,2,2
2021,      086808301,868,83,1,2,2,2, , , , , , , ,2,2,2,2,1
2021,      086810301,868,103,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      086813801,868,138,1, ,2,1,1,0,1,2, , , , ,2,2,2,6
2021,      086816001,868,160,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      086816501,868,165,1,2,2,1,2,0,1,2, , , , ,1,2,2,2
2021,      086816901,868,169,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      086901701,869,17,1, ,2,1,2,0,6,2, , , , ,1,2,2,2
2021,      086902001,869,20,1,2,2,1,1,0,2,2, , , , ,2,2,2,1
2021,      086906201,869,62,1,2,2,2, , , , , , , , ,2,2,2,3
2021,      086908401,869,84,1,2,2,2, , , , , , , , ,1,2, ,2
2021,      086908901,869,89,1, ,2,1,2,0,4,2, , , , ,2,2,2,2
2021,      086910901,869,109,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      086912701,869,127,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      086918101,869,181,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      086918401,869,184,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      087000701,870,7,1, , , , , , , , , , , , , , ,4
2021,      087002601,870,26,1, , , , , , , , , , , , , , ,4
2021,      087003601,870,36,1, , , , , , , , , , , , , , ,0
2021,      087005001,870,50,1, , , , , , , , , , , , , , ,4
2021,      087006101,870,61,1, , , , , , , , , , , , , , ,1
2021,      087008301,870,83,1, , , , , , , , , , , , , ,2,1
2021,      087008901,870,89,1, , , , , , , , , , , , , , ,0
2021,      087012601,870,126,1, , , , , , , , , , , , , ,2,2
2021,      087013701,870,137,1, , , , , , , , , , , , , ,2,2
2021,      087016401,870,164,1, , , , , , , , , , , , , , ,2
2021,      087100701,871,7,1,2,2,2, , , , , , , , ,1,2,2,1
2021,      087100703,871,7,3, ,2,2, , , , , , , , ,2,2,2,2
2021,      087100704,871,7,4, ,2,2, , , , , , , , ,2,2, ,2
2021,      087101601,871,16,1,2,2,1,3,1,5,2, , , , ,1,2,2,3
2021,      087102601,871,26,1,2,2,1,1,0,5,2, , , ,2,1,2,2,2
2021,      087103201,871,32,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      087103601,871,36,1,2,2,2, , , , , , , , ,2,2, ,4
2021,      087107201,871,72,1, ,2,2, , , , , , , ,2,2,2, ,2
2021,      087108901,871,89,1, ,2,1,2,1,5,2, , , , ,1,2,2,2
2021,      087109801,871,98,1, ,2,2, , , , , , , ,2,1,2, ,4
2021,      087200401,872,4,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      087200601,872,6,1,2,2,2, , , , , , , , ,1,2,2,2
2021,      087204301,872,43,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087205001,872,50,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      087206001,872,60,1, ,2,2, , , , , , , , ,1,2,2,1
2021,      087206101,872,61,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087206301,872,63,1,2,2,2, , , , , , , , ,1,2,2,3
2021,      087206601,872,66,1, ,2,2, , , , , , , , ,1,2,2,2
2021,      087302401,873,24,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      087303101,873,31,1, ,2,2, , , , , , , , ,1,2, ,2
2021,      087304701,873,47,1,2,2,2, , , , , , , , ,2,2, ,3
2021,      087306701,873,67,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      087308701,873,87,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      087311101,873,111,1,2,2,2, , , , , , , ,2,2,2, ,4
2021,      087314101,873,141,1, ,2,2, , , , , , , ,2,2,2, ,4
2021,      087315101,873,151,1, ,2,2, , , , , , , , ,2,2,2,1
2021,      087315401,873,154,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      087316301,873,163,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087400301,874,3,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087401101,874,11,1,2,2,2, , , , , , , , ,2,2, ,1
2021,      087402801,874,28,1, ,2,2, , , , , , , , ,2,1, ,2
2021,      087406301,874,63,1,2,2,2, , , , , , , , ,1,2, ,2
2021,      087411001,874,110,1,2,2,2, , , , , , , , ,1,1,2,2
2021,      087411801,874,118,1, ,2,2, , , , , , , , ,1,2, ,2
2021,      087412001,874,120,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      087412301,874,123,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087412302,874,123,2, ,2,2, , , , , , , , ,2,2, ,0
2021,      087415601,874,156,1, ,2,2, , , , , , , , ,1,2,2,2
2021,      087501501,875,15,1,2,2,2, , , , , , , , ,1,2, ,3
2021,      087502301,875,23,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      087503801,875,38,1,2,2,1,7,0,4,2, , , , ,1,2,2,3
2021,      087504001,875,40,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      087506401,875,64,1,2,2,2, , , , , , , , ,2,2,2,2
2021,      087506501,875,65,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      087507901,875,79,1, ,2,2, , , , , , , , ,1,2, ,3
2021,      087512701,875,127,1,2,2,2, , , , , , , , ,2,2, ,6
2021,      087513101,875,131,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      087602201,876,22,1,2,2,2, , , , , , , , ,1,2, ,1
2021,      087602202,876,22,2,2,2,1,1,0,3,2, , , , ,1,2,2,1
2021,      087602301,876,23,1, ,2,2, , , , , , , , ,2,2, ,1
2021,      087603801,876,38,1, ,2,2, , , , , , , , ,2,2, ,0
2021,      087604701,876,47,1,2,2,2, , , , , , , ,2,2,2,2,3
2021,      087606401,876,64,1,2,2,2, , , , , , , ,2,1,2,2,7
2021,      087606701,876,67,1, ,2,2, , , , , , , , ,2,2, ,2
2021,      087607701,876,77,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087610401,876,104,1,2,2,2, , , , , , , , ,1,2,2,2
2021,      087613501,876,135,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      087617901,876,179,1, ,2,2, , , , , , , , ,1,2,2,2
2021,      087702001,877,20,1,2,2,2, , , , , , , , ,2,2,2,4
2021,      087704501,877,45,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      087705901,877,59,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      087707501,877,75,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087708001,877,80,1, ,2,2, , , , , , , ,2,2,2, ,0
2021,      087709801,877,98,1, ,2,1,2,0,5,2, , , , ,2,2,2,2
2021,      087710501,877,105,1,2,2,2, , , , , , , , ,2,2,2,3
2021,      087712601,877,126,1,2,2,2, , , , , , , , ,2,2, ,2
2021,      087714601,877,146,1,2,2,2, , , , , , , ,2,2,2, ,4
2021,      087715301,877,153,1, ,2,2, , , , , , , , ,2,2,2,2
2021,      087800301,878,3,1, , , , , , , , , , , , , ,2,2
2021,      087801101,878,11,1, , , , , , , , , , , , , ,2,2
2021,      087802901,878,29,1, , , , , , , , , , , , , ,2,2
2021,      087805101,878,51,1, , , , , , , , , , , , , , ,0
2021,      087808401,878,84,1, , , , , , , , , , , , , ,2,5
2021,      087808501,878,85,1, , , , , , , , , , , , , , ,2
2021,      087808701,878,87,1, , , , , , , , , , , , , , ,2
2021,      087812501,878,125,1, , , , , , , , , , , , , ,2,2
