ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3
2021,      054710501,1,547,105,1,1,4,2,1
2021,      054805901,1,548,59,1,5,0,2,1
2021,      055015801,1,550,158,1,3,1,2,1
2021,      055104201,1,551,42,1,1,0,2,1
2021,      055104501,2,551,45,1,5,1,1,1
2021,      055104501,3,551,45,1,5,1,2,2
2021,      055106901,2,551,69,1,2,0,2,1
2021,      055201101,1,552,11,1,2,0,2,1
2021,      055307101,6,553,71,1,2,4,2,1
2021,      055501001,4,555,10,1,4,7,2,1
2021,      055508801,2,555,88,1,2,4,2,1
2021,      055805801,1,558,58,1,1,5,2,1
2021,      055806601,2,558,66,1,5,0,2,1
2021,      055900901,1,559,9,1,3,0,1,1
2021,      055900901,2,559,9,1,3,0,2,2
2021,      055904101,1,559,41,1,5,0,1,1
2021,      055904101,2,559,41,1,5,0,2,2
2021,      055904801,3,559,48,1,5,0,2,1
2021,      056002901,1,560,29,1,1,0,2,1
2021,      056005701,1,560,57,1,8,0,1,1
2021,      056005701,2,560,57,1,7,0,2,2
2021,      056202801,1,562,28,1,1,0,2,1
2021,      056203001,1,562,30,1,3,0,2,1
2021,      056300301,1,563,3,1,0,3,2,1
2021,      056300901,1,563,9,1,5,0,2,1
2021,      056307701,1,563,77,1,1,0,2,1
2021,      056500101,2,565,1,1,3,4,2,1
2021,      056507701,1,565,77,1,0,4,2,1
2021,      056702201,1,567,22,1,2,0,1,1
2021,      056702201,2,567,22,1,2,0,2,2
2021,      056702301,6,567,23,1,0,5,2,1
2021,      056705601,1,567,56,1,6,0,2,1
2021,      056802901,1,568,29,1,3,0,1,1
2021,      056802901,2,568,29,1,2,0,2,2
2021,      056811201,1,568,112,1,4,0,2,1
2021,      056811501,1,568,115,1,6,0,2,1
2021,      057203801,7,572,38,1,4,2,2,1
2021,      057203901,2,572,39,1,2,0,2,1
2021,      057805201,1,578,52,1,0,5,2,1
2021,      059106101,3,591,61,1,0,2,2,1
2021,      062206901,1,622,69,1,2,4,2,1
2021,      063702101,2,637,21,1,2,3,2,1
2021,      066303301,1,663,33,1,4,5,1,1
2021,      066303301,2,663,33,1,3,5,2,2
2021,      066505101,2,665,51,1,3,2,2,1
2021,      067203801,1,672,38,1,5,4,2,1
2021,      068502101,1,685,21,1,2,0,2,1
2021,      068802601,1,688,26,1,5,4,1,1
2021,      068802601,2,688,26,1,5,4,2,2
2021,      068805401,1,688,54,1,6,4,2,1
2021,      069201301,1,692,13,1,8,5,2,1
2021,      069209101,2,692,91,1,0,2,2,1
2021,      069401501,1,694,15,1,8,4,1,1
2021,      069401501,2,694,15,1,8,4,2,2
2021,      069411001,1,694,110,1,3,4,2,1
2021,      069800401,2,698,4,1,3,10,2,1
2021,      072111601,6,721,116,1,4,0,2,1
2021,      073204801,3,732,48,1,2,0,2,1
2021,      073607501,1,736,75,1,4,0,2,1
2021,      074101801,1,741,18,1,0,1,2,1
2021,      075310501,1,753,105,1,6,2,2,1
2021,      075504901,1,755,49,1,3,0,2,1
2021,      075601701,1,756,17,1,4,0,2,1
2021,      075602101,1,756,21,1,5,0,2,1
2021,      075602401,1,756,24,1,0,6,2,1
2021,      075702001,5,757,20,1,4,0,2,1
2021,      075703001,4,757,30,1,5,0,2,1
2021,      075704101,4,757,41,1,2,10,2,1
2021,      075708101,1,757,81,1,3,0,2,1
2021,      075807101,1,758,71,1,3,0,2,1
2021,      075901101,1,759,11,1,7,0,2,1
2021,      075901201,1,759,12,1,8,0,2,1
2021,      075902401,1,759,24,1,98,98,2,1
2021,      075907801,1,759,78,1,2,0,2,1
2021,      077010501,4,770,105,1,2,10,2,1
2021,      077601301,1,776,13,1,3,0,2,1
2021,      079300501,2,793,5,1,0,6,2,1
2021,      080012601,2,800,126,1,2,0,2,1
2021,      080514501,7,805,145,1,2,4,2,1
2021,      080603201,1,806,32,1,2,0,2,1
2021,      080814101,1,808,141,1,3,0,2,1
2021,      081410101,1,814,101,1,4,5,2,1
2021,      081614701,2,816,147,1,4,0,2,1
2021,      081614901,1,816,149,1,2,0,2,1
2021,      082203701,3,822,37,1,4,4,2,1
2021,      088407701,1,884,77,1,2,5,2,1
2021,      098309901,6,983,99,1,3,2,2,1
2021,      101501901,1,1015,19,1,4,0,2,1
2021,      101502901,2,1015,29,1,3,0,2,1
2021,      101503401,4,1015,34,1,8,1,2,1
2021,      102700601,1,1027,6,1,0,8,1,1
2021,      102700601,2,1027,6,1,0,8,2,2
2021,      102903101,1,1029,31,1,2,0,2,1
2021,      103200701,1,1032,7,1,6,0,2,1
2021,      103202301,6,1032,23,1,4,0,2,1
2021,      103502901,1,1035,29,1,5,5,2,1
2021,      103504601,1,1035,46,1,1,6,2,1
2021,      103604301,2,1036,43,1,1,3,2,1
2021,      103604501,1,1036,45,1,1,0,2,1
2021,      103604701,3,1036,47,1,0,6,2,1
2021,      103605001,1,1036,50,1,6,4,2,1
2021,      103801101,1,1038,11,1,7,5,2,1
2021,      104003101,3,1040,31,1,0,3,2,1
2021,      104108301,1,1041,83,1,3,0,2,1
2021,      104400601,1,1044,6,1,2,5,2,1
2021,      104410001,1,1044,100,1,2,4,1,1
2021,      104410001,2,1044,100,1,2,4,2,2
2021,      104600301,2,1046,3,1,5,0,2,1
2021,      104608301,1,1046,83,1,3,1,1,1
2021,      104608301,2,1046,83,1,2,1,2,2
2021,      105512501,2,1055,125,1,7,0,2,1
2021,      105604401,6,1056,44,1,7,0,2,1
2021,      105902101,1,1059,21,1,2,2,2,1
2021,      106207001,1,1062,70,1,3,2,2,1
2021,      106207301,1,1062,73,1,6,0,2,1
2021,      107002001,8,1070,20,1,1,0,1,1
2021,      107002001,9,1070,20,1,1,0,2,2
2021,      107403501,1,1074,35,1,8,0,1,1
2021,      107403501,2,1074,35,1,5,0,2,2
2021,      107404101,1,1074,41,1,3,2,1,1
2021,      107404101,2,1074,41,1,3,2,2,2
2021,      107508401,1,1075,84,1,5,0,2,1
2021,      107614101,6,1076,141,1,6,2,2,1
2021,      107706201,1,1077,62,1,3,1,2,1
2021,      107916701,1,1079,167,1,5,1,2,1
2021,      108400301,1,1084,3,1,8,0,2,1
2021,      108415401,1,1084,154,1,4,1,2,1
2021,      108513801,7,1085,138,1,1,0,2,1
2021,      108702601,2,1087,26,1,2,3,2,1
2021,      108800801,1,1088,8,1,2,6,2,1
2021,      108800901,1,1088,9,1,2,0,2,1
2021,      109202601,8,1092,26,1,2,1,2,1
2021,      109205101,1,1092,51,1,5,1,1,1
2021,      109205101,2,1092,51,1,3,1,2,2
2021,      109606301,1,1096,63,1,1,0,2,1
2021,      109800101,6,1098,1,1,7,0,2,1
2021,      113701701,7,1137,17,1,2,3,2,1
2021,      113800401,1,1138,4,1,1,1,2,1
2021,      113907901,8,1139,79,1,3,0,2,1
2021,      114004101,1,1140,41,1,2,6,2,1
2021,      114006801,1,1140,68,1,3,3,2,1
2021,      114301501,2,1143,15,1,3,5,2,1
2021,      114610801,2,1146,108,1,0,5,2,1
2021,      114801301,1,1148,13,1,3,98,2,1
2021,      114905701,1,1149,57,1,2,98,2,1
2021,      115306201,3,1153,62,1,3,0,2,1
2021,      115307301,2,1153,73,1,4,0,2,1
2021,      115403801,1,1154,38,1,5,0,2,1
2021,      115502101,1,1155,21,1,0,3,1,1
2021,      115502101,2,1155,21,1,1,6,2,2
2021,      115803001,1,1158,30,1,1,0,2,1
2021,      115805401,2,1158,54,1,0,7,2,1
2021,      116003901,1,1160,39,1,1,6,2,1
2021,      116610601,1,1166,106,1,4,0,2,1
2021,      117901401,3,1179,14,1,2,0,2,1
2021,      118301501,1,1183,15,1,3,0,2,1
2021,      120604101,1,1206,41,1,1,6,2,1
2021,      121003301,2,1210,33,1,2,0,2,1
2021,      121004401,1,1210,44,1,2,0,2,1
2021,      121102001,1,1211,20,1,0,4,1,1
2021,      121102001,2,1211,20,1,0,6,2,2
2021,      121103001,1,1211,30,1,0,4,1,1
2021,      121103001,2,1211,30,1,0,4,2,2
2021,      121103601,1,1211,36,1,3,0,1,1
2021,      121103601,2,1211,36,1,1,0,2,2
2021,      121103801,3,1211,38,1,8,0,2,1
2021,      121205401,1,1212,54,1,2,0,1,1
2021,      121205401,2,1212,54,1,3,0,2,2
2021,      121209201,1,1212,92,1,4,0,2,1
2021,      121209301,1,1212,93,1,3,0,2,1
2021,      121300501,3,1213,5,1,7,0,2,1
2021,      121300701,5,1213,7,1,3,2,2,1
2021,      121301101,3,1213,11,1,5,2,2,1
2021,      121704901,1,1217,49,1,3,0,1,1
2021,      121704901,2,1217,49,1,3,0,2,2
2021,      121802601,1,1218,26,1,3,6,2,1
2021,      121900301,1,1219,3,1,3,2,2,1
2021,      121900401,2,1219,4,1,3,2,2,1
2021,      121903001,1,1219,30,1,4,3,2,1
2021,      121906901,1,1219,69,1,4,2,1,1
2021,      121906901,2,1219,69,1,4,2,2,2
2021,      122703901,3,1227,39,1,0,5,2,1
2021,      124001201,1,1240,12,1,2,0,2,1
2021,      124001501,2,1240,15,1,1,6,1,1
2021,      124001501,3,1240,15,1,3,4,2,2
2021,      124115001,1,1241,150,1,3,0,2,1
2021,      125506901,1,1255,69,1,3,0,2,1
2021,      126703401,1,1267,34,1,2,3,2,1
2021,      126801801,2,1268,18,1,4,2,2,1
2021,      127106301,1,1271,63,1,3,3,2,1
2021,      127300201,1,1273,2,1,2,0,2,1
2021,      127307301,1,1273,73,1,1,0,1,1
2021,      127307301,2,1273,73,1,1,0,2,2
2021,      129208801,1,1292,88,1,0,7,2,1
2021,      129700701,1,1297,7,1,3,0,2,1
2021,      130103401,2,1301,34,1,8,0,2,1
2021,      130810101,5,1308,101,1,5,2,2,1
